X,Y
8.507787896164794,9.966503656148806
9.89202095666842,9.002327964705634
7.236339098384946,7.907223831719942
8.081912920617539,2.471328958696508
1.1233523940260592,1.8592691434326103
9.798938563528935,6.779100092547518
3.2542280016469727,0.5762889116297942
1.7811482247703625,4.7140252339240165
6.702153883440083,9.177487359855984
0.06595243213824764,6.2432454661569015
4.217771952246644,3.512581983796521
6.964262529551481,8.483456633792231
0.04549084393891123,1.0324690499780953
3.2410018191689973,6.38490189224186
1.4264494912025216,6.366396669992996
1.1956368756017821,8.881442759959093
9.393056844731841,8.875300285311305
0.744766013297431,2.2911559437099704
4.746243656419678,4.150723044499812
3.365493393427653,3.4838634915220923
9.328501164099997,8.34481724216212
5.826377224047449,4.993785250924285
6.797129058624102,7.150151600266767
4.623293013922524,1.0932578828546857
6.658395748502679,3.385574853616966
0.6427165523361389,7.706076375044782
5.249385387840816,0.04410621132581394
8.689006371460264,3.094814634806812
5.289038263670621,1.3454615336618803
4.0145619971830495,7.503065235191072
0.8996603923732083,0.5902318835661569
6.527764971838335,1.410846323883328
6.842239682340509,5.114760150880437
6.983891972397805,6.656633143025862
2.465383309669468,2.608036008711484
4.077741038463766,7.894244173505923
4.7717995518184235,9.370862454288305
2.824167970431123,7.974621017873474
3.918027578480794,0.9127513143575283
0.5741564825237078,7.128512129970276
4.99379663975818,3.409924455484783
4.176757205253895,6.6154023312473225
4.024545581358052,5.183987521172126
1.9309891252835865,6.93922453608193
4.978066040571112,1.9502823987100593
6.480150269918294,7.75542274702075
6.331127126692642,7.817000870628452
8.543702841378634,8.966512669581853
0.1888949283812813,9.808113191127259
2.0115147973894643,4.9044619691247675
5.853781443554555,4.631610742977484
9.291271120490336,4.8226657683756455
8.67074084776686,2.800509184565424
4.506197322241626,6.074351067955642
9.901163042332115,8.217632224056624
1.4289131329238036,0.08736241020241842
3.1290546914433603,2.4538246097246166
0.009277946734095321,6.006931318028437
3.693556121777768,6.2005022527615195
2.3282723551679876,4.722929766791772
2.598206145087132,5.0287714658550975
9.639732585017262,7.5178218317318555
3.462910345070078,8.241993550664047
0.04824740631872104,3.184798159817425
6.497752943357763,5.469593449089292
9.41370260508103,4.299047496537673
5.060043045748848,1.8663381276907465
6.7516355042296,2.854450648163084
9.788777962169426,9.941781261207796
4.281272886469836,3.3406040076988406
7.669540514384632,0.5248381960371173
0.7042547466778559,5.604334605662039
6.154055228316492,7.772374332151319
3.85266058788258,2.716590904711137
8.959828118067932,0.7187661520662603
3.0967130440721236,4.728124113123959
2.7082816641749408,8.711840589458069
3.6304219889227074,7.399901701651689
0.31073627393035763,3.5502322057279
3.4786507826683755,8.926889606537067
2.004674376995016,7.588095652645257
8.157811184723947,3.235825421015476
1.0111760125553282,9.064025053047276
0.3149565723160552,4.361223806573324
5.06263106093107,3.6716198480339255
6.059615489495798,3.1992488888254824
4.815588923298186,9.097872903273615
1.4026807605562963,7.553021617727033
5.332656820965375,7.810835790446324
8.05319311126153,6.409968207893501
8.51058482329955,7.345813722345231
8.906171516271783,0.10658626377199276
7.876666877281191,4.285487486642171
9.4402187663832,7.848718324528587
3.2606637153527354,9.1785010820115
1.7552279673474225,5.2248120051497935
7.225857986261095,6.885667973719704
6.150335417852003,9.51934972421207
0.18326738022273137,5.579229972303726
8.80827745555074,5.938000620810271
7.293673237443449,4.3434664960340506
3.7764078278001048,2.957806163762824
6.443983443223674,6.976703308360394
4.466095093503376,4.660048254269126
1.745479614182004,0.37586506790687757
4.356439806149492,2.344039246475651
4.125532998420925,9.731354448504984
0.18196728617452806,7.39968439092041
0.011784646174798352,5.76814415692143
7.511073389695159,2.8327368558424295
7.700055021111111,0.8116166933905089
6.898149021728211,6.612731421741177
1.8640905859693546,3.385906970420751
6.791332192952087,8.782477084324142
0.3183248508557335,9.541936288477435
8.818738293516722,7.808900159408757
0.26570034654705754,3.897368603249584
5.920739041814455,3.5210109623507435
0.36023202490416906,3.822368137291087
6.181185152662049,7.607188416718863
0.22776536595427888,5.323029262213039
6.687010516724644,8.151044634317389
5.778385504619314,4.220981253311522
4.765406453146333,4.162471332832874
2.9609796520415865,7.502335620644235
4.593348380865644,5.661890280492168
8.217970470158944,0.3598388924872886
3.7177999276849674,3.707458158004675
1.5418933799441736,2.6501721372723566
6.830842996342026,0.718470088219737
6.023045990363207,0.3454970637277677
5.4667872192096745,4.743726785797805
4.983741575151015,1.3877165028477612
2.02342480951611,2.610074563408087
7.606987554511044,1.920021251716858
6.540188267432541,4.499030558577469
8.7258910980167,9.343285099276354
6.180779974824545,3.8053602336762173
6.682724861901608,1.44911204606875
3.7444881632598737,5.694043007053345
3.5816861726202296,0.6507552411565476
4.382146555155258,0.16878019662153076
5.34120221601614,6.6101120891106815
9.971032627797786,6.037830610887639
3.2416279229018152,6.033300064753613
1.8038566554494184,3.589730742598718
1.361965494266505,3.080233361590742
7.776419452478613,8.233350903557357
1.1591970862247114,5.6081190382087485
0.928846223857348,3.4704103827353716
