X,Y
1.149281958531816,23.830009834961032
14.067389450804804,26.47930849097871
15.23835556815412,20.423218210130813
30.566405254638404,18.83570326575398
37.55215653243087,0.3548914234060341
12.787591858681107,2.7158561426147676
17.299037311616633,17.392649135343554
10.805829663658614,17.25974523521443
32.04223545305578,7.435347420790839
25.529552244924854,21.188212668076183
2.747605338326289,23.963450117605575
24.14577905476445,28.836978667503338
31.822982337159065,12.25583426556934
1.2803262570318719,16.175818590990616
18.21791288423732,32.91129681990106
31.606901653531423,23.485214049411887
39.54386072454917,28.26062173621825
23.35858174003867,20.4232898672873
1.5564919056928739,33.2024664397247
17.856916300716104,28.827120459192876
7.52690061173257,34.6504673152659
25.082225874209936,8.13639088607962
8.612711978909848,11.941394051345009
6.038804306299856,19.032160882550958
21.445772267182978,19.74417991685872
4.015471768981973,24.3070452287115
29.24633727922651,32.75742308130345
37.586041577646995,21.108953536796484
37.732727378528075,37.568165440954864
14.989540200711048,28.935336599490952
