X,Y
17.468588055836324,1.3738026691631444
19.37081325641864,12.072889527382225
17.383890804278398,15.911491168579532
10.617113831111979,0.6401631285159359
4.654566559545814,9.10895644211866
0.22797608554859794,15.803450826765712
8.60937636584981,19.771930362274585
8.047027200747296,11.679290870019335
10.453493427051392,0.7782459528464369
9.567835916048049,8.928458150358052
11.107129476446609,3.763450305866285
10.867720350850806,12.541112937104968
15.21791151205858,4.306355989454924
14.247491481641825,3.019402153149928
12.393641922068792,10.722886133591489
8.521835409523844,2.0077358844909865
5.781500560361755,14.623168639613255
19.477104824008926,18.793020788823497
6.675480910213407,18.866363689264038
4.376021216396559,7.494770100355524
1.3161677557442286,11.915004917480516
19.657410931068675,13.239654245489355
2.557114258500637,10.211609105065406
6.442615864083587,9.41785163287699
1.4188568950039748,0.17744571170301704
4.495398779360908,1.3579280713073838
7.872698298872098,8.696324567671777
17.922900097612704,8.629872617607216
6.909232239957341,3.7176737103954194
19.694988745705427,10.594106334038091
0.574640979265908,11.981725058802787
7.033694725402402,14.418489333751669
7.61917778407706,6.12791713278467
15.283202627319202,8.087909295495308
18.776078266215436,16.45564840995053
6.393795929340554,11.742607024705944
8.649518655808317,14.130310868109126
5.402914831829307,10.21164493364365
16.02111772652789,16.60123321986235
12.764776122462427,14.413560229596438
