X,Y
8.734294027918162,8.662616828816475
9.68540662820932,2.034097721519905
8.691945402139199,2.9853485128362522
5.3085569155559895,4.7580402206377395
2.327283279772907,4.93604497921468
0.11398804277429897,6.076761307177875
4.304688182924905,8.189355770325863
4.023513600373648,5.277238384199121
5.226746713525696,9.392041360238716
4.783917958024024,7.233834149872738
5.553564738223304,1.7875701566786761
5.433860175425403,6.197254165959089
7.60895575602929,5.622833839616335
7.123745740820913,7.634046146371464
6.196820961034396,8.066463352132258
4.260917704761922,2.986252025528
2.8907502801808773,1.3838470671609027
9.738552412004463,6.353979141788637
3.3377404551067036,0.08308374432570376
2.1880106081982795,7.885832644978894
0.6580838778721143,5.0207739263548845
9.828705465534338,9.97118661536522
1.2785571292503184,9.840406473734806
3.2213079320417934,2.270786265832754
0.7094284475019874,8.499572901897208
2.247699389680454,8.128175356381716
3.936349149436049,2.361343702522496
8.961450048806352,6.568532942055743
3.4546161199786707,9.771710015482592
9.847494372852713,7.315685148024094
0.287320489632954,0.9562836130088648
3.516847362701201,5.00606105944316
3.80958889203853,4.6236007853802095
7.641601313659601,0.007438894434061982
9.388039133107718,9.889389404604222
3.196897964670277,8.77619941175095
4.324759327904158,2.1721115291621427
2.7014574159146534,6.053775013126169
8.010558863263945,4.71953120535929
6.382388061231214,3.591089147932802
0.6869013345815722,5.292924523083301
6.0364447636911125,5.648231106837382
7.955745584289766,8.335490012491904
0.32008156425796797,0.6281332248498894
4.55447822105933,6.063666231574216
7.901725413382856,5.036127449406887
9.885965181137292,1.6029869282555476
5.839645435009667,1.4544547855627277
0.38912297642321847,6.3784086202157955
4.464229075179026,8.829061403612986
1.8817251529331425,0.32865810850571386
6.270556468552484,4.280219014681201
2.153177994727462,8.778930732614956
1.509701076574964,4.765070794853329
5.3614430667957444,3.6757053754909275
1.0038679422454932,2.4065025185907842
7.311584319806627,0.4823177716362981
9.396510394411749,1.7516677920914991
9.433181844632019,5.567754326663494
3.747385050177762,5.300854829729004
5.957502458740258,5.442215506169995
6.619827122744677,2.990527486167165
5.105804552532703,8.654240312144623
4.708925816438495,8.469465435466029
0.08872285585150852,4.657003666305104
0.6789640356536919,7.513581967858021
4.348162283835888,7.835706727666782
4.314936308803608,3.680968485294903
1.8588368551977097,1.7731310063401184
5.297053167019046,2.528705036510319
5.990862529401394,2.370910595460516
7.2092446668758345,3.918955618495543
3.063958566392335,0.07206409512140133
4.043954647747654,2.808908500366094
8.227824204975265,5.370701169459408
5.871303512352972,4.2305930367797915
7.065155434054563,5.318263245473746
5.105822466821825,7.400773597639123
8.300616609931176,9.312154394249546
7.206780114798219,3.259970524663726
