X,Y
7.1502806267147045,1.3146324340228555
24.789016663836357,17.120876058724804
22.49133535846534,35.115722930459825
30.536184585485856,19.060283179413315
32.26585340852903,14.70282150196371
11.945008102112,9.626010074363137
5.535388268643611,1.9292710865451923
25.415916567154547,7.006671168365997
0.332334977302815,22.271017306653977
31.543330579915576,21.203419318916016
20.083095705419538,21.76886202467998
39.88474646146088,11.96210994466866
39.36162589493922,34.61696124857849
9.083145063331015,33.877861741864116
33.99829160758883,18.628014665220416
32.51270142552686,30.054327871432083
9.445374810089984,31.342826910667128
26.274131768222972,14.723873941179612
39.08684006193037,7.092524025360474
29.262740592096375,10.114820146041277
3.825134452035459,9.483642381842063
20.02424423777264,15.675822473982173
18.494403141520838,0.2882563804856053
0.02975557773624793,11.235634001464376
39.55755761841689,21.48280467783763
35.1047976470038,16.922372147119166
8.68844611664857,21.273052981894985
24.215100052504678,29.603094390556492
18.87812482143716,37.248617576998186
14.364356591731209,13.039882098654903
21.171698092333205,10.822940880476605
22.592924427349526,19.0489564788535
33.34196004996762,24.384648409217206
2.5125328993995577,7.490017368689985
24.254664926296865,1.1198146195824688
20.14450979762755,8.159742000332457
6.41194771302219,9.804182441774373
5.817819142250911,17.45322249518917
25.513634480863182,25.237169685526297
35.316245614451944,12.056944659452476
