X,Y
15.460475664655796,21.028397142580026
19.88672206207031,37.39829037794082
12.141659281028417,32.6545984473101
0.5216423040431373,7.565991458185279
35.07400512334071,27.89980544034063
9.44380266457648,36.59886407692817
8.756059022460828,36.122057572295894
0.16660795137806161,34.468041413841476
10.401237422908775,25.905455836520467
10.999699959727556,38.401705022092706
22.93685833608139,10.000670743827031
20.816263719369445,27.894959873032775
31.96919023267965,4.9452721271814815
31.133780430756183,26.5107006854234
37.20314941869358,28.38563285075849
