X,Y
0.6580838778721143,3.196897964670277
9.828705465534338,4.324759327904158
1.2785571292503184,2.7014574159146534
3.2213079320417934,8.010558863263945
0.7094284475019874,6.382388061231214
2.247699389680454,0.6869013345815722
3.936349149436049,6.0364447636911125
8.961450048806352,7.955745584289766
3.4546161199786707,0.32008156425796797
9.847494372852713,4.55447822105933
0.287320489632954,7.901725413382856
3.516847362701201,9.885965181137292
3.80958889203853,5.839645435009667
7.641601313659601,0.38912297642321847
9.388039133107718,4.464229075179026
