X,Y
26.879375360422017,29.291234010500734
19.926015438057103,15.96670438886379
16.456041563096,21.77695771231115
34.66716778328574,15.141778159470247
18.7899478068374,13.603266536052928
12.712870623293323,13.048939755312418
1.885485906329376,32.82505094252258
26.364926734033034,3.094632091677618
30.222713356696815,1.4546384004870205
20.154921985444076,27.40272910625614
29.17867702467843,14.519754031518621
25.587548261385884,37.614813587417586
20.087349405848624,6.820719575468157
7.531696821015621,16.466641301855724
14.288465839610351,15.942742486650241
29.18889429869546,20.422938268364412
30.02257040514698,6.2763712103952685
2.1250916339629677,39.30664847119303
17.12543388055176,25.31010297923846
24.3628163732456,37.186754456454175
