0,1
4.783917958024024,7.233834149872738
2.247699389680454,8.128175356381716
0.3200815642579679,0.6281332248498894
4.304688182924905,8.189355770325863
9.885965181137292,1.6029869282555476
5.3085569155559895,4.75804022063774
6.619827122744677,2.990527486167165
6.382388061231214,3.591089147932802
3.337740455106704,0.0830837443257037
5.226746713525696,9.392041360238716
9.828705465534338,9.97118661536522
4.260917704761922,2.986252025528
7.955745584289766,8.335490012491904
4.314936308803608,3.680968485294903
1.8588368551977097,1.7731310063401184
2.327283279772907,4.93604497921468
1.8817251529331425,0.3286581085057138
1.2785571292503184,9.840406473734806
7.641601313659601,0.0074388944340619
4.464229075179026,8.829061403612986
0.1139880427742989,6.076761307177875
9.738552412004465,6.353979141788637
5.839645435009667,1.4544547855627277
7.60895575602929,5.622833839616335
2.1880106081982795,7.885832644978894
0.287320489632954,0.9562836130088648
9.847494372852712,7.315685148024094
4.348162283835888,7.835706727666782
8.227824204975265,5.370701169459408
9.68540662820932,2.034097721519905
5.957502458740258,5.442215506169995
7.206780114798219,3.259970524663726
5.871303512352972,4.230593036779792
2.8907502801808773,1.3838470671609029
5.105804552532703,8.654240312144623
8.734294027918162,8.662616828816475
3.936349149436049,2.361343702522496
9.43318184463202,5.567754326663494
7.123745740820913,7.634046146371464
3.80958889203853,4.6236007853802095
1.0038679422454932,2.406502518590784
3.747385050177762,5.300854829729004
8.691945402139199,2.985348512836252
3.4546161199786707,9.771710015482592
3.063958566392335,0.0720640951214013
0.7094284475019874,8.499572901897208
7.311584319806627,0.4823177716362981
3.196897964670277,8.77619941175095
0.6869013345815722,5.292924523083301
8.961450048806352,6.568532942055743
5.553564738223304,1.787570156678676
7.901725413382856,5.036127449406887
